user_id,chapter_id,name,current_level,status_chapter,avg_score,total_attempts,total_subchapters_done,total_subchapter
S0279,CT00002,Bilangan Rasional,intermediate,done,0.0,0.0,1.0,3
S0862,CT00005,Kesebangunan,intermediate,in-progress,86.84,1.0,0.0,3
S0991,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0742,CT00001,Bilangan Bulat,intermediate,done,0.0,0.0,1.0,3
S0357,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0881,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0749,CT00001,Bilangan Bulat,intermediate,not started,42.08,1.0,0.0,3
S0740,CT00003,Rasio,intermediate,done,0.0,0.0,0.0,3
S0393,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0695,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0881,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0121,CT00006,Data dan Diagram,advanced,done,0.0,0.0,0.0,6
S0051,CT00002,Bilangan Rasional,advanced,in-progress,66.4,1.0,0.0,3
S0190,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0035,CT00001,Bilangan Bulat,beginner,in-progress,36.3,1.0,0.0,3
S0265,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0157,CT00001,Bilangan Bulat,beginner,DONE,41.37,1.0,0.0,3
S0053,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0190,CT00006,Data dan Diagram,intermediate,in-progress,41.78,1.0,0.0,6
S0473,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3
S0839,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,1.0,6
S0993,CT00001,Bilangan Bulat,advanced,in-progress,45.62,8.0,0.0,3
S0721,CT00001,Bilangan Bulat,intermediate,DONE,0.0,0.0,0.0,3
S0270,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0160,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0991,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,2.0,3
S0991,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,2.0,3
S0991,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,2.0,3
S0991,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,2.0,3
S0903,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3
S0707,CT00002,Bilangan Rasional,beginner,in-progress,7.21,1.0,0.0,3
S0128,CT00002,Bilangan Rasional,advanced,in-progress,64.38,1.0,0.0,3
S0831,CT00002,Bilangan Rasional,beginner,done,92.41,1.0,0.0,3
S0171,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0822,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0001,CT00002,Bilangan Rasional,intermediate,in-progress,0.0,0.0,0.0,3
S0925,CT00002,Bilangan Rasional,advanced,done,93.0,1.0,0.0,3
S0024,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0181,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0181,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0181,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0181,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3
S0574,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6
S0193,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0798,CT00004,Bentuk Aljabar,beginner,in-progress,22.5,1.0,0.0,3
S0463,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0490,CT00002,Bilangan Rasional,advanced,not started,33.2,1.0,0.0,3
S0422,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,0.0,3
S0223,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0895,CT00004,Bentuk Aljabar,advanced,done,67.95,1.0,0.0,3
S0404,CT00003,Rasio,intermediate,done,0.0,0.0,0.0,3
S0482,CT00005,Kesebangunan,beginner,done,0.0,0.0,0.0,3
S0544,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0174,CT00002,Bilangan Rasional,beginner,in-progress,70.26,1.0,0.0,3
S0744,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3
S0841,CT00002,Bilangan Rasional,intermediate,not started,63.57,2.0,0.0,3
S0484,CT00006,Data dan Diagram,beginner,done,0.0,0.0,1.0,6
S0142,CT00006,Data dan Diagram,beginner,DONE,61.05,1.0,1.0,6
S0848,CT00002,Bilangan Rasional,beginner,in-progress,56.48,1.0,0.0,3
S0138,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0901,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0173,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0121,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0121,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0121,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0121,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0299,CT00004,Bentuk Aljabar,beginner,DONE,0.0,0.0,0.0,3
S0900,CT00005,Kesebangunan,advanced,done,0.0,0.0,1.0,3
S0328,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0615,CT00001,Bilangan Bulat,beginner,in-progress,11.81,1.0,0.0,3
S0167,CT00005,Kesebangunan,intermediate,DONE,0.0,0.0,0.0,3
S0101,CT00005,Kesebangunan,advanced,not started,59.95,1.0,0.0,3
S0477,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3
S0697,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0400,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0755,CT00002,Bilangan Rasional,intermediate,in-progress,0.0,0.0,0.0,3
S0719,CT00001,Bilangan Bulat,intermediate,in-progress,0.0,0.0,0.0,3
S0094,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0442,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0810,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0455,CT00002,Bilangan Rasional,intermediate,done,22.46,1.0,1.0,3
S0023,CT00004,Bentuk Aljabar,advanced,DONE,0.0,0.0,0.0,3
S0713,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3
S0149,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0775,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0899,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6
S0880,CT00004,Bentuk Aljabar,advanced,in-progress,36.879999999999995,2.0,0.0,3
S0006,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0306,CT00004,Bentuk Aljabar,beginner,DONE,36.91,1.0,0.0,3
S0425,CT00003,Rasio,beginner,done,0.0,0.0,0.0,3
S0812,CT00003,Rasio,beginner,in-progress,0.0,0.0,0.0,3
S0289,CT00003,Rasio,intermediate,done,0.0,0.0,1.0,3
S0182,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0520,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0549,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0656,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0235,CT00002,Bilangan Rasional,beginner,done,33.83,1.0,0.0,3
S0130,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0155,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0568,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0174,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0816,CT00003,Rasio,advanced,done,0.0,0.0,0.0,3
S0977,CT00005,Kesebangunan,beginner,not started,28.13,1.0,0.0,3
S0955,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0766,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3
S0061,CT00003,Rasio,advanced,not started,27.795,2.0,0.0,3
S0371,CT00002,Bilangan Rasional,intermediate,in-progress,0.0,0.0,0.0,3
S0101,CT00005,Kesebangunan,beginner,in-progress,59.95,1.0,0.0,3
S0227,CT00003,Rasio,advanced,done,0.0,0.0,0.0,3
S0182,CT00005,Kesebangunan,beginner,in-progress,54.17,1.0,0.0,3
S0175,CT00003,Rasio,beginner,done,0.0,0.0,0.0,3
S0806,CT00006,Data dan Diagram,advanced,in-progress,3.79,1.0,0.0,6
S0221,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,1.0,3
S0638,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,1.0,3
S0326,CT00001,Bilangan Bulat,advanced,done,0.0,1.0,0.0,3
S0922,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,1.0,6
S0338,CT00001,Bilangan Bulat,beginner,done,0.0,0.0,0.0,3
S0155,CT00001,Bilangan Bulat,intermediate,done,0.0,0.0,0.0,3
S0955,CT00001,Bilangan Bulat,intermediate,in-progress,0.0,0.0,0.0,3
S0747,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0049,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3
S0401,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3
S0199,CT00004,Bentuk Aljabar,advanced,done,7.72,1.0,0.0,3
S0731,CT00001,Bilangan Bulat,advanced,not started,27.57,8.0,0.0,3
S0626,CT00002,Bilangan Rasional,intermediate,done,0.0,0.0,0.0,3
S0692,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0416,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0666,CT00003,Rasio,advanced,done,53.94,1.0,0.0,3
S0988,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0959,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3
S0570,CT00003,Rasio,beginner,in-progress,71.48,1.0,0.0,3
S0244,CT00006,Data dan Diagram,advanced,in-progress,2.19,1.0,0.0,6
S0976,CT00005,Kesebangunan,beginner,done,0.0,0.0,0.0,3
S0521,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0350,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0466,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6
S0330,CT00002,Bilangan Rasional,intermediate,in-progress,0.0,0.0,0.0,3
S0306,CT00004,Bentuk Aljabar,intermediate,DONE,36.91,1.0,0.0,3
S0364,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,1.0,3
S0386,CT00004,Bentuk Aljabar,intermediate,not started,46.69555555555556,9.0,0.0,3
S0655,CT00006,Data dan Diagram,beginner,in-progress,34.64,3.0,2.0,6
S0022,CT00002,Bilangan Rasional,beginner,in-progress,69.63,1.0,0.0,3
S0137,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0611,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3
S0392,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0192,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0681,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0359,CT00002,Bilangan Rasional,advanced,done,0.0,0.0,0.0,3
S0426,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0423,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3
S0693,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0935,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3
S0788,CT00002,Bilangan Rasional,beginner,not started,31.71,1.0,0.0,3
S0680,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0202,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0232,CT00005,Kesebangunan,advanced,done,23.71,2.0,1.0,3
S0252,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0625,CT00001,Bilangan Bulat,intermediate,in-progress,9.26,1.0,0.0,3
S0874,CT00003,Rasio,intermediate,done,40.44,1.0,0.0,3
S0350,CT00001,Bilangan Bulat,beginner,in-progress,0.0,0.0,0.0,3
S0174,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0341,CT00001,Bilangan Bulat,intermediate,done,0.0,0.0,0.0,3
S0154,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0868,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3
S0254,CT00004,Bentuk Aljabar,intermediate,in-progress,38.855000000000004,2.0,0.0,3
S0603,CT00005,Kesebangunan,advanced,done,0.0,0.0,0.0,3
S0885,CT00005,Kesebangunan,advanced,DONE,83.72,1.0,0.0,3
S0425,CT00002,Bilangan Rasional,advanced,done,0.0,0.0,0.0,3
S0256,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0707,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0328,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3
S0104,CT00003,Rasio,intermediate,done,0.0,0.0,0.0,3
S0916,CT00002,Bilangan Rasional,intermediate,in-progress,33.38,2.0,0.0,3
S0402,CT00005,Kesebangunan,intermediate,in-progress,31.73,1.0,0.0,3
S0401,CT00004,Bentuk Aljabar,beginner,DONE,0.0,0.0,0.0,3
S0811,CT00004,Bentuk Aljabar,advanced,DONE,29.05,1.0,0.0,3
S0987,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0987,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0987,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0987,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0057,CT00005,Kesebangunan,intermediate,in-progress,0.0,0.0,0.0,3
S0811,CT00006,Data dan Diagram,advanced,in-progress,56.65,1.0,0.0,6
S0385,CT00002,Bilangan Rasional,intermediate,in-progress,95.26,1.0,0.0,3
S0007,CT00002,Bilangan Rasional,intermediate,in-progress,0.0,0.0,0.0,3
S0838,CT00003,Rasio,beginner,in-progress,76.03,1.0,0.0,3
S0675,CT00001,Bilangan Bulat,advanced,in-progress,52.04,1.0,0.0,3
S0328,CT00004,Bentuk Aljabar,advanced,in-progress,63.39,2.0,0.0,3
S0544,CT00002,Bilangan Rasional,beginner,in-progress,59.91,3.0,0.0,3
S0723,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0658,CT00004,Bentuk Aljabar,intermediate,done,16.695,2.0,0.0,3
S0300,CT00005,Kesebangunan,intermediate,DONE,0.0,0.0,0.0,3
S0407,CT00005,Kesebangunan,advanced,done,0.0,0.0,0.0,3
S0911,CT00001,Bilangan Bulat,beginner,done,17.16,1.0,0.0,3
S0098,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,1.0,3
S0640,CT00005,Kesebangunan,intermediate,not started,45.519999999999996,2.0,0.0,3
S0248,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6
S0123,CT00003,Rasio,beginner,done,0.0,0.0,1.0,3
S0095,CT00003,Rasio,advanced,in-progress,16.66,1.0,0.0,3
S0503,CT00006,Data dan Diagram,intermediate,not started,4.9,1.0,0.0,6
S0160,CT00002,Bilangan Rasional,beginner,in-progress,0.0,0.0,0.0,3
S0870,CT00001,Bilangan Bulat,advanced,in-progress,46.71,1.0,0.0,3
S0214,CT00003,Rasio,beginner,in-progress,0.0,0.0,0.0,3
S0914,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0984,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,0.0,6
S0113,CT00005,Kesebangunan,intermediate,done,0.0,0.0,1.0,3
S0709,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3
S0600,CT00003,Rasio,advanced,not started,28.29,1.0,0.0,3
S0104,CT00002,Bilangan Rasional,advanced,DONE,0.0,0.0,0.0,3
S0779,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,1.0,6
S0559,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6
S0364,CT00001,Bilangan Bulat,advanced,done,61.54,1.0,0.0,3
S0631,CT00006,Data dan Diagram,beginner,done,0.0,0.0,0.0,6
S0304,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0304,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0304,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0304,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0377,CT00002,Bilangan Rasional,advanced,done,0.0,0.0,0.0,3
S0040,CT00005,Kesebangunan,intermediate,in-progress,0.0,0.0,0.0,3
S0856,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0789,CT00006,Data dan Diagram,advanced,done,0.0,0.0,1.0,6
S0194,CT00003,Rasio,beginner,DONE,0.0,0.0,0.0,3
S0849,CT00006,Data dan Diagram,beginner,not started,0.0,1.0,0.0,6
S0834,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3
S0776,CT00001,Bilangan Bulat,advanced,done,0.0,0.0,0.0,3
S0038,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3
S0678,CT00003,Rasio,intermediate,done,0.0,0.0,0.0,3
S0283,CT00002,Bilangan Rasional,advanced,done,35.63,1.0,1.0,3
S0875,CT00005,Kesebangunan,advanced,DONE,0.0,0.0,0.0,3
S0817,CT00006,Data dan Diagram,beginner,not started,0.0,0.0,0.0,6
S0927,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,0.0,6
S0475,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3
S0108,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,0.0,3
S0046,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0324,CT00003,Rasio,beginner,done,0.0,0.0,0.0,3
S0145,CT00006,Data dan Diagram,advanced,done,0.0,0.0,0.0,6
S0145,CT00006,Data dan Diagram,advanced,done,0.0,0.0,0.0,6
S0145,CT00006,Data dan Diagram,advanced,done,0.0,0.0,0.0,6
S0145,CT00006,Data dan Diagram,advanced,done,0.0,0.0,0.0,6
S1000,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0530,CT00004,Bentuk Aljabar,beginner,not started,15.55,1.0,0.0,3
S0847,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0663,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0697,CT00002,Bilangan Rasional,intermediate,done,0.0,0.0,0.0,3
S0277,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,0.0,6
S0118,CT00005,Kesebangunan,beginner,done,49.78,1.0,0.0,3
S0532,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0055,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,1.0,3
S0212,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,2.0,3
S0107,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3
S0003,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,1.0,6
S0025,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0110,CT00003,Rasio,advanced,not started,53.42,1.0,0.0,3
S0439,CT00004,Bentuk Aljabar,beginner,not started,42.86,1.0,0.0,3
S0046,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0034,CT00004,Bentuk Aljabar,advanced,in-progress,21.37,1.0,0.0,3
S0776,CT00004,Bentuk Aljabar,intermediate,DONE,0.0,0.0,0.0,3
S0805,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3
S0553,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0769,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3
S0826,CT00002,Bilangan Rasional,beginner,not started,13.7,1.0,0.0,3
S0358,CT00003,Rasio,advanced,done,0.0,0.0,0.0,3
S0927,CT00002,Bilangan Rasional,advanced,not started,74.21,1.0,0.0,3
S0288,CT00006,Data dan Diagram,advanced,in-progress,0.0,0.0,0.0,6
S0171,CT00003,Rasio,advanced,not started,12.03,1.0,0.0,3
S0903,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0236,CT00005,Kesebangunan,beginner,done,56.28,2.0,0.0,3
S0098,CT00005,Kesebangunan,beginner,done,97.76,1.0,0.0,3
S0563,CT00005,Kesebangunan,advanced,in-progress,0.0,0.0,0.0,3
S0741,CT00002,Bilangan Rasional,advanced,not started,29.17,1.0,0.0,3
S0976,CT00001,Bilangan Bulat,beginner,in-progress,52.50333333333333,3.0,0.0,3
S0227,CT00005,Kesebangunan,intermediate,in-progress,0.0,0.0,0.0,3
S0545,CT00005,Kesebangunan,intermediate,in-progress,0.0,0.0,0.0,3
S0617,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,0.0,3
S0756,CT00002,Bilangan Rasional,beginner,in-progress,0.0,0.0,0.0,3
S0751,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0089,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3
S0089,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3
S0089,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3
S0089,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3
S0106,CT00005,Kesebangunan,intermediate,done,0.0,0.0,0.0,3
S0950,CT00004,Bentuk Aljabar,advanced,done,0.0,0.0,0.0,3
S0145,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3
S0210,CT00001,Bilangan Bulat,advanced,in-progress,96.72,1.0,0.0,3
S0411,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3
S0627,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0154,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,0.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,0.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,0.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,0.0,3
S0617,CT00001,Bilangan Bulat,beginner,in-progress,77.89,1.0,0.0,3
S0082,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0862,CT00005,Kesebangunan,advanced,in-progress,86.84,1.0,0.0,3
S0024,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0399,CT00006,Data dan Diagram,beginner,done,0.0,0.0,1.0,6
S0008,CT00005,Kesebangunan,advanced,in-progress,22.06,1.0,0.0,3
S0958,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3
S0387,CT00006,Data dan Diagram,advanced,done,0.0,0.0,1.0,6
S0770,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0136,CT00003,Rasio,intermediate,in-progress,0.0,0.0,0.0,3
S0526,CT00002,Bilangan Rasional,intermediate,done,85.89,1.0,0.0,3
S0754,CT00006,Data dan Diagram,advanced,not started,73.58,1.0,0.0,6
S0502,CT00002,Bilangan Rasional,advanced,done,0.0,0.0,0.0,3
S0731,CT00001,Bilangan Bulat,intermediate,in-progress,27.57,8.0,0.0,3
S0160,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0166,CT00001,Bilangan Bulat,advanced,in-progress,0.0,0.0,0.0,3
S0749,CT00001,Bilangan Bulat,advanced,in-progress,42.08,1.0,0.0,3
S0234,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0234,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0234,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0234,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,0.0,6
S0566,CT00001,Bilangan Bulat,beginner,done,0.0,0.0,0.0,3
S0259,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3
S0753,CT00004,Bentuk Aljabar,beginner,done,0.0,0.0,2.0,3
S0450,CT00003,Rasio,advanced,done,33.61,1.0,0.0,3
S0380,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3
S0066,CT00005,Kesebangunan,beginner,in-progress,0.0,0.0,0.0,3
S0447,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0856,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0856,CT00002,Bilangan Rasional,advanced,in-progress,0.0,0.0,0.0,3
S0364,CT00004,Bentuk Aljabar,intermediate,done,0.0,0.0,0.0,3
S0134,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3
S0867,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,0.0,6
S0197,CT00002,Bilangan Rasional,advanced,done,0.0,0.0,0.0,3
S0293,CT00003,Rasio,beginner,in-progress,0.0,0.0,0.0,3
S0095,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0189,CT00006,Data dan Diagram,intermediate,in-progress,0.0,0.0,1.0,6
S0004,CT00002,Bilangan Rasional,intermediate,not started,9.25,1.0,0.0,3
S0096,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
S0788,CT00006,Data dan Diagram,intermediate,done,0.0,0.0,1.0,6
S0449,CT00003,Rasio,advanced,in-progress,0.0,0.0,0.0,3
S0185,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3
S0044,CT00006,Data dan Diagram,intermediate,not started,84.86,2.0,1.0,6
S0151,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0066,CT00005,Kesebangunan,intermediate,in-progress,0.0,0.0,0.0,3
S0994,CT00004,Bentuk Aljabar,beginner,not started,13.0,1.0,0.0,3
S0954,CT00004,Bentuk Aljabar,advanced,in-progress,0.0,0.0,0.0,3
S0442,CT00004,Bentuk Aljabar,intermediate,not started,60.61,1.0,0.0,3
S0598,CT00006,Data dan Diagram,beginner,in-progress,0.0,0.0,0.0,6
S0349,CT00001,Bilangan Bulat,advanced,not started,56.33,8.0,0.0,3
S0539,CT00004,Bentuk Aljabar,intermediate,in-progress,0.0,0.0,0.0,3
S0765,CT00006,Data dan Diagram,advanced,not started,0.0,0.0,0.0,6
S0996,CT00002,Bilangan Rasional,beginner,done,0.0,0.0,1.0,3
S0472,CT00003,Rasio,intermediate,in-progress,0.04,1.0,0.0,3
S0409,CT00004,Bentuk Aljabar,intermediate,DONE,0.0,0.0,0.0,3
S0669,CT00003,Rasio,beginner,in-progress,0.0,0.0,0.0,3
S0144,CT00006,Data dan Diagram,intermediate,DONE,0.0,0.0,0.0,6
S0394,CT00006,Data dan Diagram,advanced,not started,97.89,1.0,0.0,6
S0521,CT00004,Bentuk Aljabar,beginner,in-progress,0.0,0.0,0.0,3
