user_id,chapter_id,name,current_level,status_chapter,avg_score,total_attempts,total_subchapters_done,total_subchapter
S0704,CT00004,Bentuk Aljabar,beginner,done,71.31471334238756,5.0,3.0,3
S0655,CT00004,Bentuk Aljabar,advanced,done,68.82647537848541,5.0,3.0,3
S0555,CT00005,Kesebangunan,advanced,not started,60.0792406097363,1.0,3.0,3
S0248,CT00001,Bilangan Bulat,advanced,in-progress,94.78097582959529,2.0,2.0,3
S0511,CT00006,Data dan Diagram,intermediate,done,73.03236735995148,2.0,1.0,6
S0842,CT00001,Bilangan Bulat,advanced,done,85.32158914659283,5.0,2.0,3
S0895,CT00004,Bentuk Aljabar,intermediate,not started,67.95,1.0,2.0,3
S0314,CT00004,Bentuk Aljabar,advanced,not started,90.90876142194156,2.0,1.0,3
S0309,CT00002,Bilangan Rasional,beginner,in-progress,64.76561136154474,5.0,1.0,3
S0582,CT00003,Rasio,intermediate,DONE,72.70540879262511,4.0,2.0,3
S0718,CT00002,Bilangan Rasional,beginner,in-progress,70.32359246793226,5.0,1.0,3
S0280,CT00006,Data dan Diagram,beginner,not started,82.53738432614276,1.0,4.0,6
S0380,CT00005,Kesebangunan,advanced,in-progress,29.3,1.0,3.0,3
S0970,CT00002,Bilangan Rasional,intermediate,done,39.72,1.0,1.0,3
S0802,CT00001,Bilangan Bulat,beginner,done,64.54735311222099,1.0,1.0,3
S0784,CT00004,Bentuk Aljabar,beginner,done,63.13677470131238,4.0,1.0,3
S0047,CT00006,Data dan Diagram,intermediate,in-progress,76.9712544557701,2.0,1.0,6
S0337,CT00004,Bentuk Aljabar,intermediate,not started,60.42,8.0,1.0,3
S0524,CT00003,Rasio,intermediate,not started,72.56592399620823,2.0,2.0,3
S0950,CT00002,Bilangan Rasional,advanced,in-progress,77.10916643845874,3.0,1.0,3
S0431,CT00002,Bilangan Rasional,beginner,DONE,89.5,1.0,3.0,3
S0345,CT00002,Bilangan Rasional,beginner,not started,74.60091164680952,1.0,2.0,3
S0695,CT00002,Bilangan Rasional,intermediate,in-progress,54.18,2.0,2.0,3
S0282,CT00003,Rasio,advanced,not started,73.17314972791422,4.0,3.0,3
S0465,CT00006,Data dan Diagram,beginner,not started,78.48,1.0,1.0,6
S0279,CT00002,Bilangan Rasional,intermediate,done,68.66326323472389,2.0,1.0,3
S0862,CT00005,Kesebangunan,intermediate,in-progress,86.84,1.0,3.0,3
S0991,CT00005,Kesebangunan,advanced,not started,61.911786125825635,1.0,2.0,3
S0742,CT00001,Bilangan Bulat,intermediate,done,71.7058453002643,4.0,1.0,3
S0357,CT00006,Data dan Diagram,advanced,in-progress,80.61813582023271,3.0,5.0,6
S0881,CT00006,Data dan Diagram,advanced,in-progress,82.14578877749128,4.0,5.0,6
S0749,CT00001,Bilangan Bulat,intermediate,not started,42.08,1.0,1.0,3
S0740,CT00003,Rasio,intermediate,done,91.92416488602616,4.0,1.0,3
S0393,CT00004,Bentuk Aljabar,intermediate,in-progress,83.82920586033306,4.0,2.0,3
S0695,CT00003,Rasio,advanced,in-progress,91.36072009088188,3.0,1.0,3
S0881,CT00003,Rasio,advanced,in-progress,78.09487815949187,2.0,3.0,3
S0121,CT00006,Data dan Diagram,advanced,done,83.43424816704002,3.0,1.0,6
S0051,CT00002,Bilangan Rasional,advanced,in-progress,66.4,1.0,1.0,3
S0190,CT00002,Bilangan Rasional,beginner,not started,75.66007844860466,2.0,2.0,3
S0035,CT00001,Bilangan Bulat,beginner,in-progress,36.3,1.0,1.0,3
S0265,CT00006,Data dan Diagram,beginner,done,63.31246926151047,3.0,4.0,6
S0157,CT00001,Bilangan Bulat,beginner,DONE,41.37,1.0,1.0,3
S0053,CT00005,Kesebangunan,advanced,in-progress,85.02356403119097,1.0,2.0,3
S0190,CT00006,Data dan Diagram,intermediate,in-progress,41.78,1.0,6.0,6
S0473,CT00003,Rasio,beginner,not started,64.31696000367164,2.0,3.0,3
S0839,CT00006,Data dan Diagram,advanced,in-progress,75.17117281914456,1.0,1.0,6
S0993,CT00001,Bilangan Bulat,advanced,in-progress,45.62,8.0,2.0,3
S0721,CT00001,Bilangan Bulat,intermediate,DONE,92.35077420504811,2.0,3.0,3
S0270,CT00005,Kesebangunan,beginner,in-progress,74.48725392636693,5.0,1.0,3
S0160,CT00006,Data dan Diagram,advanced,in-progress,60.28520247248171,2.0,2.0,6
S0991,CT00002,Bilangan Rasional,beginner,done,82.64139397195572,4.0,2.0,3
S0991,CT00002,Bilangan Rasional,beginner,done,74.98200580360249,4.0,2.0,3
S0991,CT00002,Bilangan Rasional,beginner,done,74.98794170546661,5.0,2.0,3
S0991,CT00002,Bilangan Rasional,beginner,done,77.2020914291107,5.0,2.0,3
S0903,CT00001,Bilangan Bulat,beginner,not started,65.71734240917147,4.0,2.0,3
S0707,CT00002,Bilangan Rasional,beginner,in-progress,7.21,1.0,2.0,3
S0128,CT00002,Bilangan Rasional,advanced,in-progress,64.38,1.0,2.0,3
S0831,CT00002,Bilangan Rasional,beginner,done,92.41,1.0,1.0,3
S0171,CT00002,Bilangan Rasional,advanced,in-progress,92.7433685643478,2.0,1.0,3
S0822,CT00005,Kesebangunan,advanced,not started,87.12560712152332,1.0,3.0,3
S0001,CT00002,Bilangan Rasional,intermediate,in-progress,93.77814186015854,1.0,1.0,3
S0925,CT00002,Bilangan Rasional,advanced,done,93.0,1.0,1.0,3
S0024,CT00005,Kesebangunan,beginner,in-progress,94.75463774192842,5.0,1.0,3
S0181,CT00005,Kesebangunan,advanced,not started,89.76788001666179,5.0,3.0,3
S0181,CT00005,Kesebangunan,advanced,not started,69.25133855713406,4.0,3.0,3
S0181,CT00005,Kesebangunan,advanced,not started,89.84266836191236,5.0,3.0,3
S0181,CT00005,Kesebangunan,advanced,not started,85.35084856114506,1.0,2.0,3
S0574,CT00006,Data dan Diagram,beginner,not started,70.70628378238902,1.0,4.0,6
S0193,CT00006,Data dan Diagram,beginner,done,63.31813741818211,5.0,2.0,6
S0798,CT00004,Bentuk Aljabar,beginner,in-progress,22.5,1.0,2.0,3
S0463,CT00006,Data dan Diagram,advanced,in-progress,91.35311237253475,2.0,2.0,6
S0490,CT00002,Bilangan Rasional,advanced,not started,33.2,1.0,3.0,3
S0422,CT00002,Bilangan Rasional,beginner,done,73.84627542924538,1.0,2.0,3
S0223,CT00001,Bilangan Bulat,advanced,in-progress,73.40345308175355,1.0,1.0,3
S0895,CT00004,Bentuk Aljabar,advanced,done,67.95,1.0,2.0,3
S0404,CT00003,Rasio,intermediate,done,71.89244510403546,3.0,3.0,3
S0482,CT00005,Kesebangunan,beginner,done,64.50371943257696,2.0,3.0,3
S0544,CT00003,Rasio,intermediate,not started,68.7791733047866,2.0,3.0,3
S0174,CT00002,Bilangan Rasional,beginner,in-progress,70.26,1.0,2.0,3
S0744,CT00004,Bentuk Aljabar,intermediate,not started,78.38729807379454,4.0,1.0,3
S0841,CT00002,Bilangan Rasional,intermediate,not started,63.57,2.0,2.0,3
S0484,CT00006,Data dan Diagram,beginner,done,94.80616291025598,1.0,1.0,6
S0142,CT00006,Data dan Diagram,beginner,DONE,61.05,1.0,1.0,6
S0848,CT00002,Bilangan Rasional,beginner,in-progress,56.48,1.0,3.0,3
S0138,CT00004,Bentuk Aljabar,beginner,in-progress,62.192464558066355,2.0,1.0,3
S0901,CT00003,Rasio,advanced,in-progress,86.21774407812184,4.0,3.0,3
S0173,CT00003,Rasio,advanced,in-progress,94.75581417527371,2.0,1.0,3
S0121,CT00006,Data dan Diagram,beginner,done,91.9147298648943,3.0,2.0,6
S0121,CT00006,Data dan Diagram,beginner,done,83.6972704369486,1.0,4.0,6
S0121,CT00006,Data dan Diagram,beginner,done,76.69580689833624,5.0,5.0,6
S0121,CT00006,Data dan Diagram,beginner,done,84.89579807461693,4.0,3.0,6
S0299,CT00004,Bentuk Aljabar,beginner,DONE,89.50866336783797,4.0,1.0,3
S0900,CT00005,Kesebangunan,advanced,done,74.68633353800142,1.0,1.0,3
S0328,CT00003,Rasio,intermediate,not started,81.14042469549118,2.0,2.0,3
S0615,CT00001,Bilangan Bulat,beginner,in-progress,11.81,1.0,1.0,3
S0167,CT00005,Kesebangunan,intermediate,DONE,91.7967623160256,4.0,2.0,3
S0101,CT00005,Kesebangunan,advanced,not started,59.95,1.0,3.0,3
S0477,CT00002,Bilangan Rasional,intermediate,not started,71.40642918543155,2.0,2.0,3
S0697,CT00004,Bentuk Aljabar,advanced,done,77.39640344560019,5.0,2.0,3
S0400,CT00002,Bilangan Rasional,advanced,in-progress,65.02910591846872,2.0,2.0,3
S0755,CT00002,Bilangan Rasional,intermediate,in-progress,66.31826475918054,3.0,3.0,3
S0719,CT00001,Bilangan Bulat,intermediate,in-progress,67.77615371796378,3.0,2.0,3
S0094,CT00005,Kesebangunan,intermediate,done,93.7532558704103,2.0,3.0,3
S0442,CT00003,Rasio,advanced,in-progress,84.67677328366753,2.0,2.0,3
S0810,CT00001,Bilangan Bulat,advanced,done,79.91505790808772,2.0,1.0,3
S0455,CT00002,Bilangan Rasional,intermediate,done,22.46,1.0,1.0,3
S0023,CT00004,Bentuk Aljabar,advanced,DONE,88.34676307186595,3.0,3.0,3
S0713,CT00005,Kesebangunan,intermediate,not started,90.78762878976495,1.0,1.0,3
S0149,CT00001,Bilangan Bulat,advanced,done,76.99142964636079,3.0,2.0,3
S0775,CT00004,Bentuk Aljabar,advanced,in-progress,75.56578067140465,3.0,3.0,3
S0899,CT00006,Data dan Diagram,intermediate,not started,66.11218624661377,4.0,1.0,6
S0880,CT00004,Bentuk Aljabar,advanced,in-progress,36.88,2.0,3.0,3
S0006,CT00001,Bilangan Bulat,advanced,not started,66.80008544043022,3.0,3.0,3
S0306,CT00004,Bentuk Aljabar,beginner,DONE,36.91,1.0,1.0,3
S0425,CT00003,Rasio,beginner,done,60.539001534767785,1.0,1.0,3
S0812,CT00003,Rasio,beginner,in-progress,63.503373145921465,3.0,3.0,3
S0289,CT00003,Rasio,intermediate,done,94.78271828874355,3.0,1.0,3
S0182,CT00002,Bilangan Rasional,beginner,not started,82.45921890447867,4.0,1.0,3
S0520,CT00004,Bentuk Aljabar,intermediate,in-progress,64.2201848493558,2.0,1.0,3
S0549,CT00001,Bilangan Bulat,advanced,in-progress,80.32018743332158,2.0,2.0,3
S0656,CT00006,Data dan Diagram,advanced,in-progress,73.76853750442498,1.0,5.0,6
S0235,CT00002,Bilangan Rasional,beginner,done,33.83,1.0,1.0,3
S0130,CT00003,Rasio,advanced,in-progress,63.408330648219746,2.0,2.0,3
S0155,CT00001,Bilangan Bulat,advanced,in-progress,83.26420341370716,3.0,3.0,3
S0568,CT00004,Bentuk Aljabar,advanced,not started,61.170966022863006,3.0,3.0,3
S0174,CT00003,Rasio,intermediate,in-progress,75.47385142423654,2.0,2.0,3
S0816,CT00003,Rasio,advanced,done,63.477221335591054,2.0,2.0,3
S0977,CT00005,Kesebangunan,beginner,not started,28.13,1.0,3.0,3
S0955,CT00002,Bilangan Rasional,beginner,not started,67.17020561844407,4.0,1.0,3
S0766,CT00001,Bilangan Bulat,intermediate,not started,76.6107120773022,2.0,2.0,3
S0061,CT00003,Rasio,advanced,not started,27.795,2.0,3.0,3
S0371,CT00002,Bilangan Rasional,intermediate,in-progress,90.74214782527007,4.0,3.0,3
S0101,CT00005,Kesebangunan,beginner,in-progress,59.95,1.0,1.0,3
S0227,CT00003,Rasio,advanced,done,75.24034509376568,4.0,2.0,3
S0182,CT00005,Kesebangunan,beginner,in-progress,54.17,1.0,2.0,3
S0175,CT00003,Rasio,beginner,done,79.07619002703831,4.0,1.0,3
S0806,CT00006,Data dan Diagram,advanced,in-progress,3.79,1.0,6.0,6
S0221,CT00001,Bilangan Bulat,beginner,in-progress,84.21970003165089,3.0,1.0,3
S0638,CT00004,Bentuk Aljabar,beginner,done,66.24744125564258,1.0,1.0,3
S0326,CT00001,Bilangan Bulat,advanced,done,92.4242363109579,1.0,2.0,3
S0922,CT00006,Data dan Diagram,advanced,not started,77.23874109773158,3.0,1.0,6
S0338,CT00001,Bilangan Bulat,beginner,done,69.6539342281149,1.0,2.0,3
S0155,CT00001,Bilangan Bulat,intermediate,done,78.2947285174771,2.0,3.0,3
S0955,CT00001,Bilangan Bulat,intermediate,in-progress,67.22134220225787,5.0,3.0,3
S0747,CT00004,Bentuk Aljabar,intermediate,in-progress,84.80807015540624,1.0,3.0,3
S0049,CT00001,Bilangan Bulat,beginner,not started,69.34570691311873,4.0,1.0,3
S0401,CT00002,Bilangan Rasional,intermediate,not started,62.92494501543555,4.0,2.0,3
S0199,CT00004,Bentuk Aljabar,advanced,done,7.72,1.0,1.0,3
S0731,CT00001,Bilangan Bulat,advanced,not started,27.57,8.0,2.0,3
S0626,CT00002,Bilangan Rasional,intermediate,done,77.94425384434709,5.0,3.0,3
S0692,CT00003,Rasio,intermediate,in-progress,80.83932383771425,4.0,2.0,3
S0416,CT00006,Data dan Diagram,intermediate,in-progress,81.628987973686,4.0,1.0,6
S0666,CT00003,Rasio,advanced,done,53.94,1.0,3.0,3
S0988,CT00005,Kesebangunan,intermediate,done,74.75337763810778,1.0,1.0,3
S0959,CT00005,Kesebangunan,beginner,not started,90.90250379341653,3.0,2.0,3
S0570,CT00003,Rasio,beginner,in-progress,71.48,1.0,3.0,3
S0244,CT00006,Data dan Diagram,advanced,in-progress,2.19,1.0,5.0,6
S0976,CT00005,Kesebangunan,beginner,done,73.33515950504832,2.0,3.0,3
S0521,CT00001,Bilangan Bulat,advanced,in-progress,74.93211044876158,2.0,3.0,3
S0350,CT00001,Bilangan Bulat,advanced,in-progress,84.09881885629801,3.0,3.0,3
S0466,CT00006,Data dan Diagram,intermediate,not started,78.67816506412726,1.0,3.0,6
S0330,CT00002,Bilangan Rasional,intermediate,in-progress,77.10633963427924,2.0,1.0,3
S0306,CT00004,Bentuk Aljabar,intermediate,DONE,36.91,1.0,2.0,3
S0364,CT00005,Kesebangunan,intermediate,not started,93.76410736377682,3.0,1.0,3
S0386,CT00004,Bentuk Aljabar,intermediate,not started,46.69555555555556,9.0,2.0,3
S0655,CT00006,Data dan Diagram,beginner,in-progress,34.64,3.0,2.0,6
S0022,CT00002,Bilangan Rasional,beginner,in-progress,69.63,1.0,2.0,3
S0137,CT00006,Data dan Diagram,intermediate,in-progress,75.7809744635156,3.0,6.0,6
S0611,CT00001,Bilangan Bulat,beginner,not started,84.56676473731626,2.0,1.0,3
S0392,CT00004,Bentuk Aljabar,intermediate,done,74.9409646997302,3.0,3.0,3
S0192,CT00004,Bentuk Aljabar,intermediate,in-progress,86.62570625259133,1.0,3.0,3
S0681,CT00004,Bentuk Aljabar,intermediate,done,85.14786032274874,4.0,1.0,3
S0359,CT00002,Bilangan Rasional,advanced,done,91.5591853216381,2.0,2.0,3
S0426,CT00004,Bentuk Aljabar,advanced,not started,89.37281237671637,2.0,2.0,3
S0423,CT00005,Kesebangunan,intermediate,not started,64.76336455771879,4.0,2.0,3
S0693,CT00001,Bilangan Bulat,advanced,done,61.0953301892615,5.0,1.0,3
S0935,CT00004,Bentuk Aljabar,advanced,not started,75.00969666603133,4.0,1.0,3
S0788,CT00002,Bilangan Rasional,beginner,not started,31.71,1.0,3.0,3
S0680,CT00001,Bilangan Bulat,advanced,in-progress,74.95956739943726,3.0,2.0,3
S0202,CT00001,Bilangan Bulat,advanced,done,84.09340571549475,2.0,3.0,3
S0232,CT00005,Kesebangunan,advanced,done,23.71,2.0,1.0,3
S0252,CT00001,Bilangan Bulat,advanced,not started,62.891481034420494,1.0,1.0,3
S0625,CT00001,Bilangan Bulat,intermediate,in-progress,9.26,1.0,1.0,3
S0874,CT00003,Rasio,intermediate,done,40.44,1.0,3.0,3
S0350,CT00001,Bilangan Bulat,beginner,in-progress,61.67870149417884,3.0,3.0,3
S0174,CT00006,Data dan Diagram,advanced,not started,86.07746634744119,4.0,6.0,6
S0341,CT00001,Bilangan Bulat,intermediate,done,83.34889754285066,4.0,1.0,3
S0154,CT00004,Bentuk Aljabar,advanced,in-progress,65.10563344682289,5.0,2.0,3
S0868,CT00002,Bilangan Rasional,beginner,not started,89.0971354299569,4.0,3.0,3
S0254,CT00004,Bentuk Aljabar,intermediate,in-progress,38.855,2.0,3.0,3
S0603,CT00005,Kesebangunan,advanced,done,66.50068547291797,5.0,1.0,3
S0885,CT00005,Kesebangunan,advanced,DONE,83.72,1.0,3.0,3
S0425,CT00002,Bilangan Rasional,advanced,done,68.14057804069871,3.0,3.0,3
S0256,CT00001,Bilangan Bulat,advanced,done,94.19821547653035,4.0,2.0,3
S0707,CT00004,Bentuk Aljabar,advanced,in-progress,83.84642072962254,2.0,1.0,3
S0328,CT00002,Bilangan Rasional,intermediate,not started,78.22709009821696,1.0,1.0,3
S0104,CT00003,Rasio,intermediate,done,72.55433608978534,5.0,1.0,3
S0916,CT00002,Bilangan Rasional,intermediate,in-progress,33.38,2.0,2.0,3
S0402,CT00005,Kesebangunan,intermediate,in-progress,31.73,1.0,3.0,3
S0401,CT00004,Bentuk Aljabar,beginner,DONE,63.622107086716895,5.0,2.0,3
S0811,CT00004,Bentuk Aljabar,advanced,DONE,29.05,1.0,2.0,3
S0987,CT00005,Kesebangunan,intermediate,done,90.58063128116774,4.0,1.0,3
S0987,CT00005,Kesebangunan,intermediate,done,81.85234899435184,4.0,2.0,3
S0987,CT00005,Kesebangunan,intermediate,done,87.64309903651528,5.0,1.0,3
S0987,CT00005,Kesebangunan,intermediate,done,75.85514346536453,2.0,1.0,3
S0057,CT00005,Kesebangunan,intermediate,in-progress,94.21227517923073,1.0,1.0,3
S0811,CT00006,Data dan Diagram,advanced,in-progress,56.65,1.0,6.0,6
S0385,CT00002,Bilangan Rasional,intermediate,in-progress,95.26,1.0,2.0,3
S0007,CT00002,Bilangan Rasional,intermediate,in-progress,80.75462930235304,5.0,2.0,3
S0838,CT00003,Rasio,beginner,in-progress,76.03,1.0,3.0,3
S0675,CT00001,Bilangan Bulat,advanced,in-progress,52.04,1.0,3.0,3
S0328,CT00004,Bentuk Aljabar,advanced,in-progress,63.39,2.0,2.0,3
S0544,CT00002,Bilangan Rasional,beginner,in-progress,59.91,3.0,2.0,3
S0723,CT00006,Data dan Diagram,advanced,in-progress,87.94639058503324,4.0,3.0,6
S0658,CT00004,Bentuk Aljabar,intermediate,done,16.695,2.0,1.0,3
S0300,CT00005,Kesebangunan,intermediate,DONE,76.84255664307011,1.0,1.0,3
S0407,CT00005,Kesebangunan,advanced,done,87.81270374282566,2.0,3.0,3
S0911,CT00001,Bilangan Bulat,beginner,done,17.16,1.0,2.0,3
S0098,CT00004,Bentuk Aljabar,intermediate,not started,76.21569781533341,5.0,1.0,3
S0640,CT00005,Kesebangunan,intermediate,not started,45.52,2.0,1.0,3
S0248,CT00006,Data dan Diagram,intermediate,not started,79.24665637356307,4.0,5.0,6
S0123,CT00003,Rasio,beginner,done,88.26900732138535,5.0,1.0,3
S0095,CT00003,Rasio,advanced,in-progress,16.66,1.0,3.0,3
S0503,CT00006,Data dan Diagram,intermediate,not started,4.9,1.0,2.0,6
S0160,CT00002,Bilangan Rasional,beginner,in-progress,86.3762289611777,2.0,1.0,3
S0870,CT00001,Bilangan Bulat,advanced,in-progress,46.71,1.0,2.0,3
S0214,CT00003,Rasio,beginner,in-progress,67.14397327294128,3.0,2.0,3
S0914,CT00006,Data dan Diagram,advanced,not started,91.11029747048838,3.0,4.0,6
S0984,CT00006,Data dan Diagram,beginner,in-progress,69.99858110670964,1.0,6.0,6
S0113,CT00005,Kesebangunan,intermediate,done,69.2917735414457,4.0,1.0,3
S0709,CT00004,Bentuk Aljabar,intermediate,not started,88.88632645879267,2.0,3.0,3
S0600,CT00003,Rasio,advanced,not started,28.29,1.0,2.0,3
S0104,CT00002,Bilangan Rasional,advanced,DONE,67.3098380349283,1.0,1.0,3
S0779,CT00006,Data dan Diagram,beginner,in-progress,68.92468330556679,1.0,1.0,6
S0559,CT00006,Data dan Diagram,beginner,not started,86.03707871002368,3.0,2.0,6
S0364,CT00001,Bilangan Bulat,advanced,done,61.54,1.0,1.0,3
S0631,CT00006,Data dan Diagram,beginner,done,69.71897157241861,1.0,1.0,6
S0304,CT00005,Kesebangunan,advanced,in-progress,90.35131254640368,1.0,2.0,3
S0304,CT00005,Kesebangunan,advanced,in-progress,75.27630479548424,1.0,3.0,3
S0304,CT00005,Kesebangunan,advanced,in-progress,77.07768811693386,5.0,1.0,3
S0304,CT00005,Kesebangunan,advanced,in-progress,91.73483383382148,4.0,1.0,3
S0377,CT00002,Bilangan Rasional,advanced,done,80.25171892201958,2.0,3.0,3
S0040,CT00005,Kesebangunan,intermediate,in-progress,75.64857299028442,2.0,1.0,3
S0856,CT00001,Bilangan Bulat,advanced,in-progress,67.68225271914228,1.0,2.0,3
S0789,CT00006,Data dan Diagram,advanced,done,88.08533205074264,1.0,1.0,6
S0194,CT00003,Rasio,beginner,DONE,72.07007573107985,1.0,1.0,3
S0849,CT00006,Data dan Diagram,beginner,not started,89.55357952202733,1.0,3.0,6
S0834,CT00005,Kesebangunan,beginner,not started,89.72194273362109,1.0,2.0,3
S0776,CT00001,Bilangan Bulat,advanced,done,70.63130087417083,2.0,1.0,3
S0038,CT00004,Bentuk Aljabar,intermediate,not started,88.47694507475865,3.0,1.0,3
S0678,CT00003,Rasio,intermediate,done,83.10499816844106,5.0,2.0,3
S0283,CT00002,Bilangan Rasional,advanced,done,35.63,1.0,1.0,3
S0875,CT00005,Kesebangunan,advanced,DONE,69.09020916210673,5.0,2.0,3
S0817,CT00006,Data dan Diagram,beginner,not started,81.82971322712659,2.0,3.0,6
S0927,CT00006,Data dan Diagram,intermediate,done,89.20564714494598,3.0,2.0,6
S0475,CT00004,Bentuk Aljabar,intermediate,not started,60.522524325611954,1.0,1.0,3
S0108,CT00004,Bentuk Aljabar,beginner,done,63.86750093197334,1.0,3.0,3
S0046,CT00004,Bentuk Aljabar,intermediate,done,61.75667019249073,1.0,3.0,3
S0324,CT00003,Rasio,beginner,done,91.58610611480691,4.0,1.0,3
S0145,CT00006,Data dan Diagram,advanced,done,79.62092443447722,5.0,2.0,6
S0145,CT00006,Data dan Diagram,advanced,done,72.30759788500508,3.0,1.0,6
S0145,CT00006,Data dan Diagram,advanced,done,93.44285447772847,3.0,5.0,6
S0145,CT00006,Data dan Diagram,advanced,done,78.48240728194263,2.0,2.0,6
S1000,CT00004,Bentuk Aljabar,intermediate,in-progress,85.17180249591163,4.0,1.0,3
S0530,CT00004,Bentuk Aljabar,beginner,not started,15.55,1.0,1.0,3
S0847,CT00006,Data dan Diagram,advanced,not started,70.46087523685017,3.0,1.0,6
S0663,CT00003,Rasio,intermediate,not started,69.28113657653033,2.0,2.0,3
S0697,CT00002,Bilangan Rasional,intermediate,done,81.9340142360706,5.0,2.0,3
S0277,CT00006,Data dan Diagram,beginner,in-progress,78.97693096442771,5.0,4.0,6
S0118,CT00005,Kesebangunan,beginner,done,49.78,1.0,2.0,3
S0532,CT00001,Bilangan Bulat,advanced,not started,74.26595140789755,1.0,2.0,3
S0055,CT00001,Bilangan Bulat,intermediate,not started,84.60312716004353,2.0,1.0,3
S0212,CT00001,Bilangan Bulat,advanced,not started,77.99559768567303,3.0,2.0,3
S0107,CT00001,Bilangan Bulat,beginner,not started,73.9252272843472,2.0,3.0,3
S0003,CT00006,Data dan Diagram,intermediate,not started,72.85350884259607,3.0,1.0,6
S0025,CT00002,Bilangan Rasional,advanced,in-progress,63.93963435539377,5.0,2.0,3
S0110,CT00003,Rasio,advanced,not started,53.42,1.0,2.0,3
S0439,CT00004,Bentuk Aljabar,beginner,not started,42.86,1.0,3.0,3
S0046,CT00003,Rasio,intermediate,in-progress,75.39043265229539,2.0,3.0,3
S0034,CT00004,Bentuk Aljabar,advanced,in-progress,21.37,1.0,1.0,3
S0776,CT00004,Bentuk Aljabar,intermediate,DONE,87.4445855255286,5.0,2.0,3
S0805,CT00004,Bentuk Aljabar,beginner,not started,83.94514081260145,5.0,3.0,3
S0553,CT00001,Bilangan Bulat,advanced,in-progress,64.12687354261149,1.0,2.0,3
S0769,CT00004,Bentuk Aljabar,intermediate,not started,82.82506629284777,2.0,1.0,3
S0826,CT00002,Bilangan Rasional,beginner,not started,13.7,1.0,3.0,3
S0358,CT00003,Rasio,advanced,done,88.83682491018126,5.0,1.0,3
S0927,CT00002,Bilangan Rasional,advanced,not started,74.21,1.0,2.0,3
S0288,CT00006,Data dan Diagram,advanced,in-progress,91.3900520761822,4.0,3.0,6
S0171,CT00003,Rasio,advanced,not started,12.03,1.0,2.0,3
S0903,CT00003,Rasio,intermediate,in-progress,93.40028906633333,4.0,2.0,3
S0236,CT00005,Kesebangunan,beginner,done,56.28,2.0,1.0,3
S0098,CT00005,Kesebangunan,beginner,done,97.76,1.0,1.0,3
S0563,CT00005,Kesebangunan,advanced,in-progress,63.68089366628453,4.0,2.0,3
S0741,CT00002,Bilangan Rasional,advanced,not started,29.17,1.0,2.0,3
S0976,CT00001,Bilangan Bulat,beginner,in-progress,52.50333333333333,3.0,3.0,3
S0227,CT00005,Kesebangunan,intermediate,in-progress,91.80317774041434,3.0,2.0,3
S0545,CT00005,Kesebangunan,intermediate,in-progress,92.443500891425,2.0,1.0,3
S0617,CT00004,Bentuk Aljabar,beginner,done,92.24127232812307,4.0,1.0,3
S0756,CT00002,Bilangan Rasional,beginner,in-progress,85.18951117277615,1.0,3.0,3
S0751,CT00004,Bentuk Aljabar,intermediate,done,65.34423378893358,5.0,1.0,3
S0089,CT00003,Rasio,beginner,not started,90.63050172476915,5.0,2.0,3
S0089,CT00003,Rasio,beginner,not started,62.251214128595734,2.0,1.0,3
S0089,CT00003,Rasio,beginner,not started,80.73647121545692,1.0,1.0,3
S0089,CT00003,Rasio,beginner,not started,89.58221776261172,2.0,2.0,3
S0106,CT00005,Kesebangunan,intermediate,done,66.41981518555231,2.0,3.0,3
S0950,CT00004,Bentuk Aljabar,advanced,done,92.47780689040724,1.0,2.0,3
S0145,CT00005,Kesebangunan,beginner,not started,87.10922545593165,5.0,1.0,3
S0210,CT00001,Bilangan Bulat,advanced,in-progress,96.72,1.0,3.0,3
S0411,CT00004,Bentuk Aljabar,beginner,not started,69.29146561486698,2.0,3.0,3
S0627,CT00004,Bentuk Aljabar,beginner,in-progress,93.80475715181055,4.0,3.0,3
S0154,CT00004,Bentuk Aljabar,intermediate,done,85.90422995943631,1.0,2.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,2.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,1.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,1.0,3
S0557,CT00001,Bilangan Bulat,advanced,in-progress,77.56,1.0,3.0,3
S0617,CT00001,Bilangan Bulat,beginner,in-progress,77.89,1.0,2.0,3
S0082,CT00004,Bentuk Aljabar,beginner,in-progress,60.881884644875626,4.0,1.0,3
S0862,CT00005,Kesebangunan,advanced,in-progress,86.84,1.0,2.0,3
S0024,CT00002,Bilangan Rasional,advanced,in-progress,69.59526238463211,1.0,2.0,3
S0399,CT00006,Data dan Diagram,beginner,done,61.500715871517265,1.0,1.0,6
S0008,CT00005,Kesebangunan,advanced,in-progress,22.06,1.0,2.0,3
S0958,CT00001,Bilangan Bulat,advanced,not started,61.127955889392936,2.0,3.0,3
S0387,CT00006,Data dan Diagram,advanced,done,69.95777525802573,4.0,1.0,6
S0770,CT00004,Bentuk Aljabar,advanced,in-progress,64.73287257881807,2.0,3.0,3
S0136,CT00003,Rasio,intermediate,in-progress,77.86893395864328,3.0,1.0,3
S0526,CT00002,Bilangan Rasional,intermediate,done,85.89,1.0,2.0,3
S0754,CT00006,Data dan Diagram,advanced,not started,73.58,1.0,4.0,6
