user_id,chapter_id,name,current_level,status_chapter,avg_score,total_attempts,total_subchapters_done,total_subchapter
S0833,CT00001,Bilangan Bulat,intermediate,done,62.03,7.5,3.0,3.0
S5955,CT00001,Bilangan Bulat,advanced,done,74.7,3.2,3.0,3.0
S8520,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3.0
S7222,CT00006,Data dan Diagram,advanced,done,82.56,5.3,6.0,6.0
S3311,CT00004,Bentuk Aljabar,beginner,done,99.61,1.0,3.0,3.0
S3301,CT00006,Data dan Diagram,advanced,in-progress,67.39,2.7,1.0,6.0
S6723,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S7219,CT00002,Bilangan Rasional,intermediate,done,78.57,4.8,3.0,3.0
S7777,CT00002,Bilangan Rasional,beginner,done,85.67,7.4,3.0,3.0
S3676,CT00006,Data dan Diagram,beginner,done,81.48,2.1,6.0,6.0
S3055,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3.0
S7971,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S2144,CT00006,Data dan Diagram,intermediate,in-progress,67.0,2.3,5.0,6.0
S5208,CT00004,Bentuk Aljabar,beginner,done,89.87,5.3,3.0,3.0
S9504,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S2539,CT00001,Bilangan Bulat,intermediate,in-progress,36.01,2.0,0.0,3.0
S4548,CT00002,Bilangan Rasional,intermediate,in-progress,36.69,3.0,1.0,3.0
S5620,CT00003,Rasio,advanced,done,63.78,4.1,3.0,3.0
S8357,CT00002,Bilangan Rasional,intermediate,in-progress,33.09,2.1,0.0,3.0
S6613,CT00003,Rasio,intermediate,in-progress,44.97,5.0,1.0,3.0
S5006,CT00004,Bentuk Aljabar,beginner,done,75.32,4.2,3.0,3.0
S0823,CT00001,Bilangan Bulat,beginner,done,71.69,4.6,3.0,3.0
S0944,CT00006,Data dan Diagram,intermediate,in-progress,53.83,4.3,0.0,6.0
S6151,CT00003,Rasio,intermediate,in-progress,40.84,2.3,1.0,3.0
S4426,CT00004,Bentuk Aljabar,beginner,done,84.16,7.0,3.0,3.0
S8967,CT00001,Bilangan Bulat,advanced,in-progress,44.74,1.6,1.0,3.0
S2199,CT00006,Data dan Diagram,intermediate,done,85.82,7.5,6.0,6.0
S4243,CT00003,Rasio,beginner,done,62.57,5.8,3.0,3.0
S3696,CT00002,Bilangan Rasional,beginner,in-progress,42.83,1.9,2.0,3.0
S3453,CT00002,Bilangan Rasional,beginner,done,60.0,3.9,3.0,3.0
S9107,CT00002,Bilangan Rasional,advanced,done,77.58,5.8,3.0,3.0
S1309,CT00004,Bentuk Aljabar,beginner,in-progress,73.37,4.6,0.0,3.0
S4178,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S8706,CT00005,Kesebangunan,intermediate,done,89.57,1.6,3.0,3.0
S6853,CT00001,Bilangan Bulat,beginner,in-progress,50.78,1.9,1.0,3.0
S6036,CT00004,Bentuk Aljabar,beginner,done,78.47,1.0,3.0,3.0
S3595,CT00006,Data dan Diagram,beginner,done,80.47,5.8,6.0,6.0
S4842,CT00002,Bilangan Rasional,intermediate,in-progress,69.46,2.3,0.0,3.0
S1410,CT00001,Bilangan Bulat,beginner,done,84.22,5.9,3.0,3.0
S4567,CT00003,Rasio,beginner,done,67.68,5.2,3.0,3.0
S4492,CT00002,Bilangan Rasional,advanced,in-progress,35.68,2.7,2.0,3.0
S1556,CT00001,Bilangan Bulat,beginner,in-progress,64.63,1.0,0.0,3.0
S0805,CT00005,Kesebangunan,intermediate,done,94.4,2.1,3.0,3.0
S1280,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S7084,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S5987,CT00006,Data dan Diagram,intermediate,done,84.9,4.5,6.0,6.0
S5620,CT00001,Bilangan Bulat,beginner,done,76.56,5.2,3.0,3.0
S1388,CT00005,Kesebangunan,intermediate,done,67.92,7.3,3.0,3.0
S2680,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S2107,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S8174,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S4224,CT00005,Kesebangunan,advanced,done,100.0,6.5,3.0,3.0
S4832,CT00001,Bilangan Bulat,beginner,done,71.9,1.0,3.0,3.0
S2769,CT00002,Bilangan Rasional,intermediate,in-progress,62.16,1.0,1.0,3.0
S3187,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S2574,CT00004,Bentuk Aljabar,beginner,done,76.55,1.9,3.0,3.0
S2600,CT00006,Data dan Diagram,intermediate,in-progress,64.42,2.3,3.0,6.0
S4034,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S8429,CT00004,Bentuk Aljabar,advanced,done,89.68,3.3,3.0,3.0
S1305,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3.0
S7369,CT00001,Bilangan Bulat,intermediate,done,83.18,1.0,3.0,3.0
S5878,CT00005,Kesebangunan,intermediate,done,82.57,3.4,3.0,3.0
S1302,CT00002,Bilangan Rasional,beginner,in-progress,58.27,3.7,2.0,3.0
S2542,CT00006,Data dan Diagram,intermediate,in-progress,37.84,3.5,2.0,6.0
S2052,CT00002,Bilangan Rasional,beginner,in-progress,61.06,2.5,1.0,3.0
S6810,CT00003,Rasio,intermediate,done,78.5,2.8,3.0,3.0
S8634,CT00005,Kesebangunan,intermediate,in-progress,37.36,2.0,2.0,3.0
S8997,CT00005,Kesebangunan,intermediate,done,71.78,5.5,3.0,3.0
S0075,CT00002,Bilangan Rasional,intermediate,done,80.87,6.1,3.0,3.0
S6982,CT00005,Kesebangunan,advanced,done,72.07,4.4,3.0,3.0
S5476,CT00002,Bilangan Rasional,intermediate,in-progress,44.81,1.0,1.0,3.0
S8233,CT00005,Kesebangunan,advanced,done,75.71,6.1,3.0,3.0
S7185,CT00001,Bilangan Bulat,intermediate,done,76.28,7.1,3.0,3.0
S5797,CT00002,Bilangan Rasional,intermediate,in-progress,63.23,1.6,1.0,3.0
S7142,CT00002,Bilangan Rasional,intermediate,in-progress,80.1,1.0,0.0,3.0
S1623,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3.0
S8042,CT00005,Kesebangunan,advanced,not started,0.0,0.0,0.0,3.0
S0342,CT00005,Kesebangunan,intermediate,done,80.63,2.5,3.0,3.0
S2075,CT00002,Bilangan Rasional,advanced,in-progress,69.56,1.5,2.0,3.0
S7993,CT00001,Bilangan Bulat,intermediate,done,65.37,2.1,3.0,3.0
S0646,CT00001,Bilangan Bulat,advanced,done,84.23,4.6,3.0,3.0
S4264,CT00006,Data dan Diagram,intermediate,done,86.55,4.4,6.0,6.0
S8802,CT00001,Bilangan Bulat,intermediate,done,69.47,3.3,3.0,3.0
S6137,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3.0
S8647,CT00004,Bentuk Aljabar,intermediate,done,85.31,2.0,3.0,3.0
S9901,CT00002,Bilangan Rasional,intermediate,in-progress,38.11,1.7,2.0,3.0
S2970,CT00003,Rasio,beginner,in-progress,31.4,2.2,1.0,3.0
S3029,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3.0
S7644,CT00003,Rasio,intermediate,done,69.83,2.6,3.0,3.0
S2682,CT00004,Bentuk Aljabar,advanced,done,87.99,4.9,3.0,3.0
S3630,CT00001,Bilangan Bulat,advanced,in-progress,34.82,2.7,1.0,3.0
S4226,CT00005,Kesebangunan,intermediate,in-progress,56.51,2.6,2.0,3.0
S3068,CT00003,Rasio,advanced,done,95.79,5.6,3.0,3.0
S5942,CT00004,Bentuk Aljabar,intermediate,in-progress,66.32,2.2,2.0,3.0
S1387,CT00005,Kesebangunan,advanced,in-progress,29.39,3.1,1.0,3.0
S2867,CT00003,Rasio,intermediate,done,78.79,3.6,3.0,3.0
S4789,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S5491,CT00004,Bentuk Aljabar,intermediate,in-progress,65.71,3.2,0.0,3.0
S4125,CT00002,Bilangan Rasional,intermediate,in-progress,40.89,1.1,2.0,3.0
S8341,CT00001,Bilangan Bulat,intermediate,in-progress,71.93,3.6,1.0,3.0
S3851,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S5416,CT00002,Bilangan Rasional,intermediate,in-progress,44.83,1.0,1.0,3.0
S7680,CT00006,Data dan Diagram,advanced,in-progress,44.38,1.3,3.0,6.0
S6820,CT00004,Bentuk Aljabar,intermediate,in-progress,50.63,2.5,1.0,3.0
S9329,CT00001,Bilangan Bulat,intermediate,done,81.46,4.3,3.0,3.0
S8379,CT00002,Bilangan Rasional,intermediate,done,89.4,7.2,3.0,3.0
S9443,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S1334,CT00003,Rasio,advanced,done,67.39,2.8,3.0,3.0
S4151,CT00002,Bilangan Rasional,intermediate,in-progress,64.42,2.3,2.0,3.0
S6767,CT00001,Bilangan Bulat,beginner,in-progress,72.32,2.1,2.0,3.0
S2712,CT00002,Bilangan Rasional,intermediate,in-progress,55.28,1.6,1.0,3.0
S4854,CT00003,Rasio,intermediate,in-progress,50.08,2.1,1.0,3.0
S6213,CT00001,Bilangan Bulat,advanced,done,76.41,8.7,3.0,3.0
S7480,CT00004,Bentuk Aljabar,intermediate,in-progress,54.63,2.2,0.0,3.0
S5409,CT00001,Bilangan Bulat,advanced,in-progress,47.54,2.9,0.0,3.0
S9978,CT00004,Bentuk Aljabar,intermediate,done,60.0,4.1,3.0,3.0
S7716,CT00001,Bilangan Bulat,advanced,in-progress,49.55,1.1,1.0,3.0
S8943,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3.0
S1763,CT00003,Rasio,advanced,not started,0.0,0.0,0.0,3.0
S7102,CT00001,Bilangan Bulat,advanced,in-progress,65.55,3.0,2.0,3.0
S7675,CT00002,Bilangan Rasional,advanced,in-progress,75.27,1.0,0.0,3.0
S6123,CT00003,Rasio,beginner,in-progress,18.93,2.0,1.0,3.0
S0482,CT00004,Bentuk Aljabar,beginner,in-progress,34.43,1.9,2.0,3.0
S0154,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S7618,CT00005,Kesebangunan,beginner,done,83.35,3.0,3.0,3.0
S1525,CT00006,Data dan Diagram,beginner,done,96.74,6.9,6.0,6.0
S2121,CT00006,Data dan Diagram,beginner,done,86.33,1.6,6.0,6.0
S2344,CT00006,Data dan Diagram,intermediate,done,73.28,6.5,6.0,6.0
S5137,CT00004,Bentuk Aljabar,intermediate,done,74.37,6.2,3.0,3.0
S5761,CT00005,Kesebangunan,beginner,done,84.75,4.1,3.0,3.0
S1241,CT00006,Data dan Diagram,beginner,done,72.97,3.8,6.0,6.0
S0061,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S9131,CT00001,Bilangan Bulat,intermediate,done,81.9,6.1,3.0,3.0
S1640,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S6186,CT00001,Bilangan Bulat,intermediate,done,71.14,3.5,3.0,3.0
S7971,CT00002,Bilangan Rasional,advanced,in-progress,55.67,2.7,1.0,3.0
S1253,CT00006,Data dan Diagram,advanced,done,65.95,5.0,6.0,6.0
S4204,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S8364,CT00005,Kesebangunan,advanced,in-progress,63.88,1.6,2.0,3.0
S9651,CT00004,Bentuk Aljabar,intermediate,in-progress,50.65,3.2,0.0,3.0
S3550,CT00006,Data dan Diagram,intermediate,in-progress,51.84,1.0,4.0,6.0
S4198,CT00004,Bentuk Aljabar,intermediate,in-progress,60.69,1.5,1.0,3.0
S7010,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S6668,CT00006,Data dan Diagram,intermediate,in-progress,41.26,1.0,5.0,6.0
S2323,CT00003,Rasio,intermediate,in-progress,42.12,1.7,0.0,3.0
S9829,CT00002,Bilangan Rasional,intermediate,done,74.18,1.0,3.0,3.0
S4091,CT00002,Bilangan Rasional,beginner,in-progress,82.35,2.7,1.0,3.0
S6961,CT00006,Data dan Diagram,intermediate,in-progress,68.86,1.4,1.0,6.0
S3005,CT00001,Bilangan Bulat,beginner,done,78.5,5.0,3.0,3.0
S5137,CT00002,Bilangan Rasional,beginner,in-progress,43.41,1.4,2.0,3.0
S0330,CT00001,Bilangan Bulat,beginner,in-progress,66.76,2.1,0.0,3.0
S3641,CT00005,Kesebangunan,intermediate,in-progress,79.14,2.5,1.0,3.0
S7983,CT00004,Bentuk Aljabar,beginner,done,70.05,3.7,3.0,3.0
S4108,CT00003,Rasio,advanced,in-progress,72.48,1.7,0.0,3.0
S1342,CT00004,Bentuk Aljabar,intermediate,in-progress,79.2,1.9,1.0,3.0
S8408,CT00004,Bentuk Aljabar,intermediate,done,81.14,4.5,3.0,3.0
S0339,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S5896,CT00002,Bilangan Rasional,intermediate,done,63.01,1.0,3.0,3.0
S2709,CT00003,Rasio,intermediate,in-progress,57.16,2.8,1.0,3.0
S1751,CT00002,Bilangan Rasional,intermediate,in-progress,33.69,1.6,1.0,3.0
S5605,CT00006,Data dan Diagram,intermediate,done,80.31,9.0,6.0,6.0
S2422,CT00004,Bentuk Aljabar,advanced,in-progress,36.36,2.5,1.0,3.0
S7120,CT00006,Data dan Diagram,advanced,done,74.34,1.0,6.0,6.0
S8902,CT00001,Bilangan Bulat,intermediate,done,63.32,1.0,3.0,3.0
S5320,CT00004,Bentuk Aljabar,beginner,in-progress,58.81,2.0,1.0,3.0
S6610,CT00002,Bilangan Rasional,intermediate,done,82.94,7.0,3.0,3.0
S5388,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S3994,CT00001,Bilangan Bulat,intermediate,done,97.97,1.7,3.0,3.0
S8681,CT00005,Kesebangunan,advanced,in-progress,53.35,3.2,2.0,3.0
S8045,CT00006,Data dan Diagram,intermediate,in-progress,52.35,2.8,1.0,6.0
S8239,CT00006,Data dan Diagram,advanced,in-progress,38.94,1.0,1.0,6.0
S4874,CT00002,Bilangan Rasional,beginner,in-progress,19.66,1.6,0.0,3.0
S4807,CT00004,Bentuk Aljabar,beginner,in-progress,45.82,1.2,1.0,3.0
S8593,CT00002,Bilangan Rasional,beginner,done,68.95,5.3,3.0,3.0
S5914,CT00005,Kesebangunan,advanced,done,73.76,4.5,3.0,3.0
S7125,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3.0
S3158,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S0391,CT00002,Bilangan Rasional,intermediate,done,80.3,1.6,3.0,3.0
S4431,CT00002,Bilangan Rasional,intermediate,in-progress,56.14,2.2,2.0,3.0
S8821,CT00001,Bilangan Bulat,advanced,not started,0.0,0.0,0.0,3.0
S7687,CT00005,Kesebangunan,advanced,in-progress,76.53,3.5,0.0,3.0
S4233,CT00001,Bilangan Bulat,intermediate,in-progress,25.78,1.5,1.0,3.0
S8008,CT00006,Data dan Diagram,intermediate,in-progress,71.46,1.0,1.0,6.0
S1522,CT00004,Bentuk Aljabar,beginner,done,90.26,3.8,3.0,3.0
S9019,CT00002,Bilangan Rasional,intermediate,done,82.77,5.4,3.0,3.0
S1501,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S6738,CT00004,Bentuk Aljabar,beginner,done,96.03,5.8,3.0,3.0
S3295,CT00003,Rasio,advanced,in-progress,61.68,2.9,0.0,3.0
S5086,CT00006,Data dan Diagram,intermediate,in-progress,81.56,3.4,1.0,6.0
S2420,CT00003,Rasio,advanced,in-progress,45.17,3.0,2.0,3.0
S9127,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3.0
S3043,CT00002,Bilangan Rasional,intermediate,in-progress,73.78,1.9,1.0,3.0
S4498,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S1467,CT00006,Data dan Diagram,beginner,in-progress,44.86,2.7,5.0,6.0
S3562,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S0615,CT00002,Bilangan Rasional,beginner,done,95.64,5.3,3.0,3.0
S5393,CT00004,Bentuk Aljabar,beginner,done,79.01,5.0,3.0,3.0
S7694,CT00005,Kesebangunan,beginner,in-progress,56.08,1.7,1.0,3.0
S9375,CT00006,Data dan Diagram,beginner,done,78.05,2.6,6.0,6.0
S3224,CT00006,Data dan Diagram,intermediate,done,88.36,4.7,6.0,6.0
S7139,CT00005,Kesebangunan,beginner,done,60.0,7.9,3.0,3.0
S2668,CT00004,Bentuk Aljabar,intermediate,in-progress,66.07,1.6,1.0,3.0
S7981,CT00006,Data dan Diagram,intermediate,in-progress,29.67,1.2,3.0,6.0
S0131,CT00002,Bilangan Rasional,intermediate,done,68.57,4.8,3.0,3.0
S2984,CT00004,Bentuk Aljabar,advanced,not started,0.0,0.0,0.0,3.0
S4279,CT00004,Bentuk Aljabar,intermediate,in-progress,55.14,2.2,2.0,3.0
S7127,CT00003,Rasio,intermediate,in-progress,52.17,2.2,2.0,3.0
S8231,CT00006,Data dan Diagram,beginner,done,63.54,3.9,6.0,6.0
S7695,CT00006,Data dan Diagram,intermediate,done,63.04,7.5,6.0,6.0
S6641,CT00005,Kesebangunan,advanced,in-progress,49.68,1.0,1.0,3.0
S5469,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S0921,CT00003,Rasio,beginner,done,71.8,1.0,3.0,3.0
S7565,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S8685,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S9324,CT00003,Rasio,intermediate,in-progress,76.61,2.9,0.0,3.0
S8503,CT00005,Kesebangunan,intermediate,done,74.46,4.4,3.0,3.0
S8931,CT00003,Rasio,beginner,done,94.01,4.9,3.0,3.0
S3242,CT00005,Kesebangunan,advanced,done,71.96,9.5,3.0,3.0
S0546,CT00003,Rasio,beginner,not started,0.0,0.0,0.0,3.0
S4347,CT00005,Kesebangunan,beginner,in-progress,56.18,1.4,0.0,3.0
S9997,CT00003,Rasio,intermediate,in-progress,44.22,1.4,0.0,3.0
S3811,CT00003,Rasio,beginner,done,94.3,4.4,3.0,3.0
S7207,CT00002,Bilangan Rasional,beginner,in-progress,74.37,3.9,2.0,3.0
S9006,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3.0
S2033,CT00005,Kesebangunan,intermediate,done,87.01,1.0,3.0,3.0
S8437,CT00005,Kesebangunan,advanced,in-progress,57.77,1.0,0.0,3.0
S0272,CT00001,Bilangan Bulat,advanced,in-progress,64.99,4.4,0.0,3.0
S3512,CT00003,Rasio,intermediate,done,81.46,5.2,3.0,3.0
S1772,CT00005,Kesebangunan,beginner,in-progress,65.02,3.1,0.0,3.0
S9455,CT00006,Data dan Diagram,intermediate,in-progress,60.79,2.0,5.0,6.0
S4362,CT00001,Bilangan Bulat,intermediate,in-progress,44.76,1.0,2.0,3.0
S7070,CT00002,Bilangan Rasional,intermediate,in-progress,79.05,2.1,2.0,3.0
S0921,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3.0
S8191,CT00005,Kesebangunan,beginner,done,67.92,1.0,3.0,3.0
S3431,CT00001,Bilangan Bulat,intermediate,in-progress,55.73,3.1,2.0,3.0
S4436,CT00003,Rasio,intermediate,done,85.9,2.7,3.0,3.0
S3761,CT00006,Data dan Diagram,advanced,in-progress,61.65,1.5,4.0,6.0
S2051,CT00002,Bilangan Rasional,intermediate,in-progress,63.29,2.2,2.0,3.0
S1166,CT00005,Kesebangunan,beginner,in-progress,48.29,2.9,1.0,3.0
S8568,CT00003,Rasio,intermediate,done,71.02,7.2,3.0,3.0
S2034,CT00006,Data dan Diagram,intermediate,in-progress,58.73,1.7,5.0,6.0
S6468,CT00006,Data dan Diagram,beginner,done,74.43,6.3,6.0,6.0
S0146,CT00002,Bilangan Rasional,beginner,done,77.32,5.1,3.0,3.0
S4389,CT00004,Bentuk Aljabar,beginner,done,61.97,5.5,3.0,3.0
S7833,CT00006,Data dan Diagram,beginner,done,86.41,1.1,6.0,6.0
S8624,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S8897,CT00006,Data dan Diagram,advanced,done,71.28,2.7,6.0,6.0
S8174,CT00002,Bilangan Rasional,intermediate,done,77.97,2.6,3.0,3.0
S2633,CT00001,Bilangan Bulat,intermediate,done,77.55,5.3,3.0,3.0
S4495,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S8057,CT00002,Bilangan Rasional,intermediate,done,74.42,4.6,3.0,3.0
S7512,CT00001,Bilangan Bulat,beginner,not started,0.0,0.0,0.0,3.0
S9156,CT00001,Bilangan Bulat,intermediate,in-progress,57.63,1.0,1.0,3.0
S1829,CT00003,Rasio,intermediate,done,77.03,2.0,3.0,3.0
S9131,CT00006,Data dan Diagram,beginner,done,79.35,4.4,6.0,6.0
S4806,CT00003,Rasio,intermediate,in-progress,36.98,1.0,0.0,3.0
S0807,CT00001,Bilangan Bulat,intermediate,done,78.22,2.3,3.0,3.0
S9656,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S7487,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3.0
S8203,CT00002,Bilangan Rasional,intermediate,in-progress,52.61,2.1,2.0,3.0
S1869,CT00005,Kesebangunan,intermediate,in-progress,68.86,3.5,1.0,3.0
S7879,CT00002,Bilangan Rasional,beginner,done,85.73,5.3,3.0,3.0
S5691,CT00002,Bilangan Rasional,beginner,in-progress,51.9,3.5,0.0,3.0
S7828,CT00005,Kesebangunan,intermediate,in-progress,54.38,1.0,0.0,3.0
S5430,CT00006,Data dan Diagram,beginner,in-progress,51.39,1.8,5.0,6.0
S9077,CT00001,Bilangan Bulat,intermediate,in-progress,85.0,1.3,1.0,3.0
S3565,CT00004,Bentuk Aljabar,intermediate,done,78.28,2.5,3.0,3.0
S1390,CT00002,Bilangan Rasional,beginner,in-progress,31.0,2.7,2.0,3.0
S7275,CT00005,Kesebangunan,beginner,in-progress,45.06,2.1,0.0,3.0
S0825,CT00003,Rasio,intermediate,done,77.51,2.0,3.0,3.0
S2266,CT00002,Bilangan Rasional,beginner,in-progress,46.87,1.0,1.0,3.0
S0937,CT00004,Bentuk Aljabar,beginner,done,81.2,4.7,3.0,3.0
S6403,CT00001,Bilangan Bulat,intermediate,not started,0.0,0.0,0.0,3.0
S3846,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S1797,CT00002,Bilangan Rasional,intermediate,done,91.29,4.5,3.0,3.0
S8246,CT00006,Data dan Diagram,beginner,done,69.32,4.8,6.0,6.0
S7215,CT00005,Kesebangunan,intermediate,in-progress,71.91,1.1,1.0,3.0
S0727,CT00003,Rasio,intermediate,done,87.96,4.3,3.0,3.0
S2737,CT00003,Rasio,advanced,done,72.2,3.0,3.0,3.0
S1914,CT00001,Bilangan Bulat,intermediate,in-progress,72.33,1.4,0.0,3.0
S9789,CT00004,Bentuk Aljabar,beginner,not started,0.0,0.0,0.0,3.0
S7658,CT00001,Bilangan Bulat,intermediate,in-progress,58.18,2.3,0.0,3.0
S2467,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S9042,CT00002,Bilangan Rasional,intermediate,not started,0.0,0.0,0.0,3.0
S7313,CT00003,Rasio,advanced,done,84.89,3.9,3.0,3.0
S8195,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S7907,CT00005,Kesebangunan,beginner,done,98.15,1.0,3.0,3.0
S4877,CT00004,Bentuk Aljabar,intermediate,in-progress,60.7,1.0,1.0,3.0
S7288,CT00002,Bilangan Rasional,beginner,in-progress,58.78,1.6,2.0,3.0
S0893,CT00005,Kesebangunan,intermediate,done,100.0,1.0,3.0,3.0
S4676,CT00004,Bentuk Aljabar,intermediate,in-progress,38.64,4.1,1.0,3.0
S1934,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S1381,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3.0
S1291,CT00002,Bilangan Rasional,intermediate,done,86.42,4.0,3.0,3.0
S1641,CT00004,Bentuk Aljabar,intermediate,in-progress,10.0,2.6,1.0,3.0
S7491,CT00005,Kesebangunan,intermediate,not started,0.0,0.0,0.0,3.0
S9180,CT00006,Data dan Diagram,beginner,done,84.17,1.0,6.0,6.0
S1219,CT00006,Data dan Diagram,intermediate,done,74.69,3.9,6.0,6.0
S5017,CT00002,Bilangan Rasional,beginner,in-progress,42.58,1.3,1.0,3.0
S6882,CT00005,Kesebangunan,beginner,not started,0.0,0.0,0.0,3.0
S9548,CT00006,Data dan Diagram,beginner,done,89.29,6.0,6.0,6.0
S9753,CT00005,Kesebangunan,beginner,done,88.34,4.7,3.0,3.0
S9611,CT00004,Bentuk Aljabar,intermediate,not started,0.0,0.0,0.0,3.0
S0955,CT00002,Bilangan Rasional,advanced,not started,0.0,0.0,0.0,3.0
S9176,CT00006,Data dan Diagram,intermediate,done,81.28,5.8,6.0,6.0
S7292,CT00004,Bentuk Aljabar,beginner,done,83.41,4.7,3.0,3.0
S0975,CT00001,Bilangan Bulat,intermediate,done,80.34,3.2,3.0,3.0
S4134,CT00001,Bilangan Bulat,intermediate,in-progress,34.75,1.0,2.0,3.0
S5371,CT00002,Bilangan Rasional,beginner,in-progress,28.15,3.3,1.0,3.0
S3973,CT00006,Data dan Diagram,advanced,done,96.35,3.6,6.0,6.0
S5296,CT00006,Data dan Diagram,intermediate,not started,0.0,0.0,0.0,6.0
S9106,CT00006,Data dan Diagram,advanced,in-progress,35.99,1.3,0.0,6.0
S8229,CT00005,Kesebangunan,intermediate,in-progress,31.95,4.7,2.0,3.0
S9904,CT00004,Bentuk Aljabar,intermediate,in-progress,41.56,2.3,0.0,3.0
S3021,CT00006,Data dan Diagram,beginner,in-progress,81.8,1.6,0.0,6.0
S8988,CT00004,Bentuk Aljabar,intermediate,done,85.59,3.4,3.0,3.0
S4037,CT00002,Bilangan Rasional,beginner,done,66.69,3.1,3.0,3.0
S5069,CT00006,Data dan Diagram,advanced,done,94.2,4.4,6.0,6.0
S5234,CT00002,Bilangan Rasional,intermediate,done,80.05,3.2,3.0,3.0
S9517,CT00006,Data dan Diagram,advanced,in-progress,50.21,2.2,4.0,6.0
S0318,CT00001,Bilangan Bulat,intermediate,in-progress,43.79,1.5,2.0,3.0
S2397,CT00003,Rasio,advanced,in-progress,62.92,1.0,1.0,3.0
S2163,CT00002,Bilangan Rasional,beginner,not started,0.0,0.0,0.0,3.0
S2746,CT00006,Data dan Diagram,intermediate,done,78.18,5.2,6.0,6.0
S1592,CT00003,Rasio,intermediate,not started,0.0,0.0,0.0,3.0
S6184,CT00002,Bilangan Rasional,intermediate,in-progress,68.41,3.6,1.0,3.0
S3931,CT00005,Kesebangunan,intermediate,in-progress,40.58,1.7,2.0,3.0
S1313,CT00006,Data dan Diagram,beginner,in-progress,59.69,1.0,4.0,6.0
S9478,CT00005,Kesebangunan,beginner,done,60.0,1.5,3.0,3.0
S4312,CT00001,Bilangan Bulat,advanced,in-progress,72.42,1.4,2.0,3.0
S7315,CT00006,Data dan Diagram,intermediate,in-progress,85.0,1.0,5.0,6.0
S2384,CT00001,Bilangan Bulat,beginner,in-progress,33.32,1.1,1.0,3.0
